,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,_id,genre,imdbID,imdbId,imdbRating,imdbVotes,movielens_Id,sentiment_polarity,tmdbId,tomatoConsensus,tomatoFresh,tomatoImage,tomatoMeter,tomatoRating,tomatoReviews,tomatoRotten,tomatoURL,tomatoUserMeter,tomatoUserRating,tomatoUserReviews
1874,"Phyllis Applegate, Obba Babatundé, William Bassett, Troy Lindsey Brown",1 win &amp; 4 nominations.,131862.0,USA,16 Feb 2010,Scott Sanders,"[Action, Comedy]",English,65.0,Black Dynamite is the greatest African-American action star of the 1970s. When his only brother is killed by The Man it's up to him to find justice.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTExNzUxNDU4NTReQTJeQWpwZ15BbWU3MDc5MDEzNjM@._V1_SX300.jpg,Sony Pictures,R,13 Jan 2010,True,84.0,Black Dynamite,movie,http://www.blackdynamite.com/,"Michael Jai White (screenplay), Byron Minns (screenplay), Scott Sanders (screenplay), Michael Jai White (story), Byron Minns (story)",2009,58f85d9c0d39b85b3820829a,Action|Comedy,tt1190536,1190536,7.4,"36,452",72171,0.141666666667,24804.0,"A loving and meticulous send-up of 1970s blaxsploitation movies, Black Dynamite is funny enough for the frat house and clever enough for film buffs.",50,certified,83.0,7.2,60,10,http://www.rottentomatoes.com/m/black_dynamite/,86.0,4.0,15349
1875,"Patton Oswalt, Kevin Corrigan, Michael Rapaport, Marcia Jean Kurtz",1 win &amp; 5 nominations.,105339.0,USA,12 Jan 2010,Robert D. Siegel,"[Comedy, Crime, Drama]",English,70.0,A hard-core New York Giants fan struggles to deal with the consequences when he is beaten up by his favorite player.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3ODEzMTk3N15BMl5BanBnXkFtZTcwNjk1MzY2Mg@@._V1_SX300.jpg,First Independant Pictures,R,18 Jan 2009,True,88.0,Big Fan,movie,http://www.bigfanmovie.com/,Robert D. Siegel,2009,58f85d9c0d39b85b3820829b,Comedy|Crime|Drama,tt1228953,1228953,6.7,"8,014",72176,0.15,29150.0,"Featuring Patton Oswalt's sympathetic portrayal, Big Fan humorously and effectively captures the dark and lonely world of a sports fanatic.",75,certified,86.0,7.1,87,12,http://www.rottentomatoes.com/m/1213684-big_fan/,62.0,3.3,33657
1876,"Charlize Theron, Freddie Highmore, Ryan Stiles, Eugene Levy",4 nominations.,19548064.0,"Hong Kong, USA, Japan",16 Mar 2010,David Bowers,"[Animation, Action, Comedy]",English,53.0,"When an android replica of a boy is rejected by his aggrieved creator, he goes off to find his own identity in an adventure that would make him the greatest hero of his time.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5NTEwNTcxMl5BMl5BanBnXkFtZTcwMDEyMTE4Mg@@._V1_SX300.jpg,Summit Entertainment,PG,23 Oct 2009,True,94.0,Astro Boy,movie,http://astroboy-themovie.com/,"Osamu Tezuka (manga), David Bowers (story), Timothy Harris, David Bowers",2009,58f85d9c0d39b85b3820829c,Action|Animation|Children|Sci-Fi,tt0375568,375568,6.3,"26,202",72209,0.09375,16577.0,"While it isn't terribly original, and it seems to have a political agenda that may rankle some viewers, Astro Boy boasts enough visual thrills to please its target demographic.",65,rotten,49.0,5.6,132,67,http://www.rottentomatoes.com/m/astro_boy/,50.0,3.3,148313
1877,"Paul Bettany, Ian Kelly, Guy Henry, Martha West",1 nomination.,300000.0,UK,29 Jun 2010,Jon Amiel,"[Biography, Drama, Romance]",English,51.0,"Torn between faith and science, and suffering hallucinations, English naturalist Charles Darwin struggles to complete 'On the Origin of Species' and maintain his relationship with his wife.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMjgxMDUwNl5BMl5BanBnXkFtZTcwMjM3ODAxMw@@._V1_SX300.jpg,Newmarket Films,PG-13,25 Sep 2009,True,108.0,Creation,movie,http://www.creationthemovie.com/,"John Collee (screenplay), Jon Amiel (screen story), John Collee (screen story), Randal Keynes (book)",2009,58f85d9c0d39b85b3820829d,Drama,tt0974014,974014,6.7,"11,766",72228,0.45,30431.0,"This Charles Darwin biopic is curiously dispassionate, but Creation contains some of director Jon Amiel's best work, and Paul Bettany's performance is not to be missed.",51,rotten,46.0,5.5,110,59,http://www.rottentomatoes.com/m/1205717-creation/,49.0,3.2,24705
1878,"George Clooney, Meryl Streep, Jason Schwartzman, Bill Murray",Nominated for 2 Oscars. Another 30 wins &amp; 59 nominations.,21000000.0,USA,23 Mar 2010,Wes Anderson,"[Animation, Adventure, Comedy]","English, French",83.0,An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwODE2NTI3Nl5BMl5BanBnXkFtZTcwMjUwOTY5Mg@@._V1_SX300.jpg,20th Century Fox,PG,25 Nov 2009,True,87.0,Fantastic Mr. Fox,movie,http://www.fantasticmrfoxmovie.com/,"Roald Dahl (novel), Wes Anderson (screenplay), Noah Baumbach (screenplay)",2009,58f85d9c0d39b85b3820829e,Adventure|Animation|Children|Comedy|Crime,tt0432283,432283,7.8,"141,909",72226,0.325,10315.0,Fantastic Mr. Fox is a delightfully funny feast for the eyes with multi-generational appeal -- and it shows Wes Anderson has a knack for animation.,208,certified,92.0,7.9,225,17,http://www.rottentomatoes.com/m/1197696-fantastic_mr_fox/,84.0,3.9,150769
1879,"Mads Mikkelsen, Anna Mouglalis, Elena Morozova, Natacha Lindinger",2 nominations.,1724882.0,"France, Japan, Switzerland",28 Sep 2010,Jan Kounen,"[Drama, Music, Romance]","French, Russian, English",56.0,"Paris 1913. Coco Chanel is infatuated with the rich and handsome Boy Capel, but she is also compelled by her work. Igor Stravinsky's The Rite of Spring is about to be performed. The ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMDg1OTgyM15BMl5BanBnXkFtZTcwNTgyNzUzMw@@._V1_SX300.jpg,Sony Pictures Classics,R,23 Jul 2010,True,119.0,Coco Chanel &amp; Igor Stravinsky,movie,http://www.sonyclassics.com/cocochanelandigorstravinsky/,"Chris Greenhalgh (screenplay), Chris Greenhalgh (novel), Carlo De Boutiny (adaptation), Jan Kounen (adaptation)",2009,58f85d9c0d39b85b3820829f,Drama|Romance,tt1023441,1023441,6.4,"5,164",72249,0.45,38984.0,"It's well-acted and beautifully filmed, but Jan Kounen's dramatization of the affair between his famous subjects is curiously short on passion.",47,rotten,52.0,5.7,90,43,http://www.rottentomatoes.com/m/coco_chanel_and_igor_stravinsky/,42.0,3.0,19516
1880,"Jim Carrey, Steve Valentine, Daryl Sabara, Sage Ryan",3 wins &amp; 4 nominations.,137816456.0,USA,16 Nov 2010,Robert Zemeckis,"[Animation, Drama, Family]",English,55.0,"An animated retelling of Charles Dickens' classic novel about a Victorian-era miser taken on a journey of self-redemption, courtesy of several mysterious Christmas apparitions.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1MTI5ODU4MV5BMl5BanBnXkFtZTcwNTYyNTU4Mg@@._V1_SX300.jpg,Walt Disney Studios,PG,06 Nov 2009,True,96.0,A Christmas Carol,movie,http://Disney.com/ChristmasCarol,"Robert Zemeckis (screenplay), Charles Dickens (novel)",2009,58f85d9c0d39b85b382082a0,Animation|Children|Drama|Fantasy|IMAX,tt1067106,1067106,6.8,"74,403",72294,0.216468253968,17979.0,"Robert Zemeckis' 3-D animated take on the Dickens classic tries hard, but its dazzling special effects distract from an array of fine performances from Jim Carrey and Gary Oldman.",102,rotten,54.0,5.9,188,86,http://www.rottentomatoes.com/m/10008502-christmas_carol/,58.0,3.2,775810
1881,"Morris Chestnut, Taraji P. Henson, Maeve Quinlan, Kevin Hart",1 win &amp; 2 nominations.,10572742.0,USA,07 Apr 2009,Bill Duke,"[Drama, Romance]",English,43.0,A car accident and shifting affections test the bond between a married couple.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3MDEzMTgyNV5BMl5BanBnXkFtZTcwNzUxOTQxMg@@._V1_SX300.jpg,Screen Gems/SONY PICTURES,PG-13,09 Jan 2009,True,99.0,Not Easily Broken,movie,http://www.sonypictures.com/movies/noteasilybroken/,"Brian Bird (screenplay), T.D. Jakes (novel)",2009,58f85d9c0d39b85b382082a1,Drama|Romance,tt0795438,795438,6.1,"2,359",72265,-0.141111111111,14834.0,"Though well-intentioned, Not Easily Broken is bogged down by melodramatic plotting and stereotypical characters.",22,rotten,33.0,4.7,66,44,http://www.rottentomatoes.com/m/not_easily_broken/,67.0,3.4,69395
1882,"Cameron Diaz, James Marsden, Frank Langella, James Rebhorn",6 nominations.,114882598.0,USA,23 Feb 2010,Richard Kelly,"[Drama, Fantasy, Mystery]",English,47.0,"A small wooden box arrives on the doorstep of a married couple, who know that opening it will grant them a million dollars and kill someone they don't know.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MDA5NjIwM15BMl5BanBnXkFtZTcwNTA2MjY0Mg@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,06 Nov 2009,True,115.0,The Box,movie,http://thebox-movie.warnerbros.com/,"Richard Kelly (screenplay), Richard Matheson (short story ""Button,  Button"")",2009,58f85d9c0d39b85b382082a2,Drama|Horror|Mystery|Sci-Fi|Thriller,tt0362478,362478,5.6,"77,334",72380,0.407142857143,22825.0,"Imaginative but often preposterous, The Box features some thrills but largely feels too piecemeal.",67,rotten,45.0,5.1,150,83,http://www.rottentomatoes.com/m/10009151-box/,23.0,2.4,358960
1883,"John Cusack, Amanda Peet, Chiwetel Ejiofor, Thandie Newton",4 wins &amp; 20 nominations.,166112167.0,USA,02 Mar 2010,Roland Emmerich,"[Action, Adventure, Sci-Fi]","English, French, Tibetan, Mandarin, Russian, Hindi, Portuguese, Latin, Italian",49.0,A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0MjEyODQzMF5BMl5BanBnXkFtZTcwMTczMjQ4Mg@@._V1_SX300.jpg,Sony Pictures/Columbia,PG-13,13 Nov 2009,True,158.0,2012,movie,http://www.whowillsurvive2012.com/,"Roland Emmerich, Harald Kloser",2009,58f85d9c0d39b85b382082a3,Action|Drama|Sci-Fi|Thriller,tt1190080,1190080,5.8,"288,522",72378,0.108333333333,14161.0,"Roland Emmerich's 2012 provides plenty of visual thrills, but lacks a strong enough script to support its massive scope and inflated length.",94,rotten,39.0,5.0,238,144,http://www.rottentomatoes.com/m/2012/,46.0,3.2,507721
1884,"Penélope Cruz, Lluís Homar, Blanca Portillo, José Luis Gómez",Nominated for 1 Golden Globe. Another 9 wins &amp; 38 nominations.,4900000.0,Spain,16 Mar 2010,Pedro Almodóvar,"[Drama, Romance, Thriller]","Spanish, English",76.0,"Harry Caine, a blind writer, reaches this moment in time when he has to heal his wounds from 14 years back. He was then still known by his real name, Mateo Blanco, and directing his last movie.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzA1ODU3MzI2NF5BMl5BanBnXkFtZTcwMzc3MzA3Mg@@._V1_SX300.jpg,Sony Pictures Classics,R,15 Jan 2010,True,127.0,Broken Embraces,movie,http://www.sonyclassics.com/brokenembraces/,Pedro Almodóvar,2009,58f85d9c0d39b85b382082a4,Drama|Romance|Thriller,tt0913425,913425,7.2,"31,715",72386,0.0,8088.0,"Pedro Almodovar's fourth film with Penélope Cruz isn't his finest work, but he brings his signature visual brilliance to this noirish tale, and the cast turns in some first-class performances.",119,certified,81.0,7.0,147,28,http://www.rottentomatoes.com/m/broken_embraces/,75.0,3.7,20393
1885,"Milla Jovovich, Will Patton, Hakeem Kae-Kazim, Corey Johnson",1 nomination.,25500000.0,"USA, UK",16 Mar 2010,Olatunde Osunsanmi,"[Mystery, Sci-Fi, Thriller]","English, Aboriginal",34.0,"A thriller involving an ongoing unsolved mystery in Alaska, where one town has seen an extraordinary number of unexplained disappearances during the past 40 years and there are accusations of a federal cover up.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2OTM0NDEyM15BMl5BanBnXkFtZTcwNTAzMDY4Mg@@._V1_SX300.jpg,Universal Pictures,PG-13,06 Nov 2009,True,98.0,The Fourth Kind,movie,http://www.thefourthkind.net/,"Olatunde Osunsanmi (screenplay), Olatunde Osunsanmi (story), Terry Robbins (story)",2009,58f85d9c0d39b85b382082a5,Horror|Mystery|Sci-Fi|Thriller,tt1220198,1220198,5.9,"63,959",72393,0.0333333333333,22824.0,"While it boasts a handful of shocks, The Fourth Kind is hokey and clumsy and makes its close encounters seem eerily mundane.",21,rotten,19.0,4.0,112,91,http://www.rottentomatoes.com/m/fourth_kind/,40.0,3.0,171591
1886,"Gabourey Sidibe, Mo'Nique, Paula Patton, Mariah Carey",Won 2 Oscars. Another 111 wins &amp; 95 nominations.,47536959.0,USA,09 Mar 2010,Lee Daniels,[Drama],"English, Italian",79.0,"In New York City's Harlem circa 1987, an overweight, abused, illiterate teen who is pregnant with her second child is invited to enroll in an alternative school in hopes that her life can head in a new direction.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NDM4ODMwNl5BMl5BanBnXkFtZTcwMTYyNDIzMw@@._V1_SX300.jpg,Lionsgate Films,R,20 Nov 2009,True,110.0,Precious,movie,http://www.weareallprecious.com/,"Geoffrey Fletcher (screenplay), Sapphire (novel)",2009,58f85d9c0d39b85b382082a6,Drama,tt0929632,929632,7.3,"87,877",72395,0.0761904761905,25793.0,"Precious is a grim yet ultimately triumphant film about abuse and inner-city life, largely bolstered by exceptional performances from its cast.",203,certified,91.0,7.8,222,19,http://www.rottentomatoes.com/m/precious/,81.0,3.6,140835
1887,"Nicolas Cage, Eva Mendes, Val Kilmer, Xzibit",3 wins &amp; 9 nominations.,1616556.0,USA,06 Apr 2010,Werner Herzog,"[Crime, Drama]","English, Spanish",69.0,Terence McDonagh is a drug- and gambling-addled detective in post-Katrina New Orleans investigating the killing of five Senegalese immigrants.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMzY0NTMzMF5BMl5BanBnXkFtZTcwMTc1MjY4Mg@@._V1_SX300.jpg,First Look Pictures,R,11 Dec 2009,True,122.0,Bad Lieutenant: Port of Call New Orleans,movie,http://www.badlt.com/,William M. Finkelstein (screenplay),2009,58f85d9c0d39b85b382082a7,Crime|Drama,tt1095217,1095217,6.7,"65,609",72405,0.0444444444444,11699.0,"Befitting its unorthodox origins, this Bad Lieutenant benefits from Werner Herzog's typically fearless direction and a delightfully unhinged Nicolas Cage in the title role.",120,certified,87.0,7.3,138,18,http://www.rottentomatoes.com/m/bad_lieutenant_port_of_call_new_orleans/,57.0,3.2,53581
1888,"Kristen Stewart, Christina Jastrzembska, Robert Pattinson, Billy Burke",18 wins &amp; 23 nominations.,296593070.0,USA,20 Mar 2010,Chris Weitz,"[Adventure, Drama, Fantasy]","English, Italian",44.0,"Edward leaves Bella after an attack that nearly claimed her life, and in her depression she falls into yet another paranormal relationship - this time with werewolf Jacob Black.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MjE3NDIxNF5BMl5BanBnXkFtZTcwODM3NTY5Mg@@._V1_SX300.jpg,Summit Entertainment,PG-13,20 Nov 2009,True,130.0,The Twilight Saga: New Moon,movie,http://www.newmoonthemovie.com/,"Melissa Rosenberg (screenplay), Stephenie Meyer (novel)",2009,58f85d9c0d39b85b382082a8,Drama|Fantasy|Horror|Romance|Thriller,tt1259571,1259571,4.6,"223,520",72407,-0.1375,18239.0,"The Twilight Saga's second installment may satisfy hardcore fans of the series, but outsiders are likely to be turned off by its slow pace, relentlessly downcast tone, and excessive length.",61,rotten,28.0,4.7,220,159,http://www.rottentomatoes.com/m/twilight_saga_new_moon/,61.0,3.6,577294
1889,"Ben Foster, Jena Malone, Eamonn Walker, Woody Harrelson",Nominated for 2 Oscars. Another 16 wins &amp; 44 nominations.,1006655.0,USA,18 May 2010,Oren Moverman,"[Drama, Romance, War]","English, Spanish",77.0,An American soldier struggles with an ethical dilemma when he becomes involved with a widow of a fallen officer.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMzQ2Nzc5Ml5BMl5BanBnXkFtZTcwNDk4NjAyMw@@._V1_SX300.jpg,Oscilloscope Pictures,R,04 Dec 2009,True,113.0,The Messenger,movie,http://www.themessengermovie.com/,"Alessandro Camon, Oren Moverman",2009,58f85d9c0d39b85b382082a9,Drama|Romance|War,tt0790712,790712,7.2,"29,907",72479,0.320833333333,28089.0,A dark but timely subject is handled deftly by writer/directer Owen Moverman and superbly acted by Woody Harrleson and Ben Foster.,140,certified,89.0,7.5,157,17,http://www.rottentomatoes.com/m/10011016-messenger/,75.0,3.6,21396
1890,"Rain, Joon Lee, Jonathan Chan-Pensley, Ill-Young Kim",,38105077.0,"USA, Germany",16 Mar 2010,James McTeigue,"[Action, Crime, Thriller]",English,34.0,"A young ninja turns his back on the orphanage that raised him, leading to a confrontation with a fellow ninja from the clan.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNDYzMjU1Ml5BMl5BanBnXkFtZTcwMTYzOTM3Mg@@._V1_SX300.jpg,Warner Bros. Pictures/Dark Castle Ent.,R,25 Nov 2009,True,99.0,Ninja Assassin,movie,http://www.Ninja-Assassin-Movie.com,"Matthew Sand (screenplay), J. Michael Straczynski (screenplay), Matthew Sand (story)",2009,58f85d9c0d39b85b382082aa,Action|Crime|Drama|Thriller,tt1186367,1186367,6.4,"58,914",72489,-0.232323232323,22832.0,"Overly serious and incomprehensibly edited, Ninja Assassin fails to live up to the promise of its title.",29,rotten,26.0,4.3,113,84,http://www.rottentomatoes.com/m/1198524-ninja_assassin/,54.0,3.3,189660
1891,"Tobey Maguire, Jake Gyllenhaal, Natalie Portman, Sam Shepard",Nominated for 2 Golden Globes. Another 3 wins &amp; 13 nominations.,28501651.0,USA,23 Mar 2010,Jim Sheridan,"[Drama, Thriller, War]",English,58.0,A young man comforts his older brother's wife and children after he goes missing in Afghanistan.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyMTY5MTcxOV5BMl5BanBnXkFtZTcwMTI3MDE3Mg@@._V1_SX300.jpg,Lionsgate Films,R,04 Dec 2009,True,105.0,Brothers,movie,http://brothersfilm.com/,"David Benioff (screenplay), Susanne Bier (motion picture ""Brødre""), Anders Thomas Jensen (motion picture ""Brødre"")",2009,58f85d9c0d39b85b382082ab,Drama|Thriller|War,tt0765010,765010,7.1,"89,155",72605,0.0666666666667,7445.0,"It plays more like a traditional melodrama than the Susanne Bier film that inspired it, but Jim Sheridan's Brothers benefits from rock-solid performances by its three leads.",95,fresh,63.0,6.2,151,56,http://www.rottentomatoes.com/m/1213999-brothers/,62.0,3.4,194200
1892,"Sandra Bullock, Tim McGraw, Quinton Aaron, Jae Head",Won 1 Oscar. Another 7 wins &amp; 29 nominations.,255900000.0,USA,23 Mar 2010,John Lee Hancock,"[Biography, Drama, Sport]",English,53.0,"The story of Michael Oher, a homeless and traumatized boy who became an All American football player and first round NFL draft pick with the help of a caring woman and her family.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzOTE3ODM3OF5BMl5BanBnXkFtZTcwMzYyODI4Mg@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,20 Nov 2009,True,129.0,The Blind Side,movie,http://www.TheBlindSideMovie.com,"John Lee Hancock, Michael Lewis (book)",2009,58f85d9c0d39b85b382082ac,Drama,tt0878804,878804,7.7,"228,448",72641,0.0447916666667,22881.0,"It might strike some viewers as a little too pat, but The Blind Side has the benefit of strong source material and a strong performance from Sandra Bullock.",130,fresh,66.0,6.1,197,67,http://www.rottentomatoes.com/m/1212694-blind_side/,85.0,4.1,430818
